Verified,Title,Description,Source,Hazard,Incident on,Province,District,Municipality,Ward,Total estimated loss (NPR),Agriculture economic loss (NPR),Infrastructure economic loss (NPR),Total infrastructure destroyed,House destroyed,House affected,Total livestock destroyed,Total - People Death,Male - People Death,Female - People Death,Unknown - People Death,Disabled - People Death,Total - People Missing,Male - People Missing,Female - People Missing,Unknown - People Missing,Disabled - People Missing,Total - People Injured,Male - People Injured,Female - People Injured,Unknown - People Injured,Disabled - People Injured
Yes,"Fire at Gidrawa, Shivaraj Municipality-3",,nepal_police,Fire,2021-04-16,Lumbini,Kapilbastu,Shivaraj,3,221000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at tulsipur, Dhangadhi Submetropolitan City-18",,nepal_police,Fire,2021-04-16,Sudurpashchim,Kailali,Dhangadhi,18,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tapledanda, Hariharpurgadhi Rural Municipality-3",,nepal_police,Fire,2021-04-16,Bagmati,Sindhuli,Hariharpurgadhi,3,350000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Jamune, Dudhouli Municipality-13",,nepal_police,Thunderbolt,2021-04-16,Bagmati,Sindhuli,Dudhouli,13,200000,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mainapokhari, Ghodaghodi Municipality-8",,nepal_police,Fire,2021-04-16,Sudurpashchim,Kailali,Ghodaghodi,8,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Koshibarrage, Hanumannagar Kankalini Municipality-1",,nepal_police,Animal Incidents,2021-04-16,Madhesh,Saptari,Hanumannagar Kankalini,1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Likhu Rural Municipality-8,,nepal_police,Fire,2021-04-16,Koshi,Okhaldhunga,Likhu,8,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Forest Fire at Lalbandi Municipality-6,,nepal_police,Forest Fire,2021-04-16,Madhesh,Sarlahi,Lalbandi,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Gothdanda, Bhimphedi Rural Municipality-3",,nepal_police,Thunderbolt,2021-04-16,Bagmati,Makwanpur,Bhimphedi,3,600000,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Damek, Jaimini Municipality-2",,nepal_police,Thunderbolt,2021-04-16,Gandaki,Baglung,Jaimini,2,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
Yes,Fire at Madhuwan Municipality-5,,nepal_police,Fire,2021-04-16,Lumbini,Bardiya,Madhuwan,5,66300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at nandanimi, Nepalgunj Submetropolitan City-1",,nepal_police,Fire,2021-04-16,Lumbini,Banke,Nepalgunj,1,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Forest Fire at Bhajani Municipality-1,,nepal_police,Forest Fire,2021-04-16,Sudurpashchim,Kailali,Bhajani,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Phurumbu, Phungling Municipality-10",,nepal_police,Thunderbolt,2021-04-16,Koshi,Taplejung,Phungling,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Thunderbolt at Hanumente, Baiteshwor Rural Municipality-4",,nepal_police,Thunderbolt,2021-04-16,Bagmati,Dolakha,Baiteshwor,4,150000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Babiya, Phungling Municipality-9",,nepal_police,Thunderbolt,2021-04-16,Koshi,Taplejung,Phungling,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Thunderbolt at Riomatole, Rautamai Rural Municipality-3",,nepal_police,Thunderbolt,2021-04-16,Koshi,Udayapur,Rautamai,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
Yes,"Thunderbolt at Budhichaur , Makawanpurgadhi Rural Municipality-8",,nepal_police,Thunderbolt,2021-04-16,Bagmati,Makwanpur,Makawanpurgadhi,8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Yes,"Fire at Suneda, Amargadhi Municipality-4",,nepal_police,Fire,2021-04-16,Sudurpashchim,Dadeldhura,Amargadhi,4,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Wind storm at Dhangadhimai Municipality-1,,nepal_police,Wind Storm,2021-04-16,Madhesh,Siraha,Dhangadhimai,1,50000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Banasthali, Kathmandu Metropolitan City-16",,nepal_police,Fire,2021-04-16,Bagmati,Kathmandu,Kathmandu,16,400000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Wind storm at Samakhoshi, Kathmandu Metropolitan City-26",,nepal_police,Wind Storm,2021-04-16,Bagmati,Kathmandu,Kathmandu,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
Yes,"Fire at liti, Bagmati Rural Municipality-6",,nepal_police,Fire,2021-04-16,Bagmati,Makwanpur,Bagmati,6,1025000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Wind storm at Pakhel, Indrasarowar Rural Municipality-4",,nepal_police,Wind Storm,2021-04-16,Bagmati,Makwanpur,Indrasarowar,4,1200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Wind storm at Shivagunjbazar, Shivasataxi Municipality-6",,nepal_police,Wind Storm,2021-04-16,Koshi,Jhapa,Shivasataxi,6,270000,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Mardi, Machhapuchchhre Rural Municipality-9",,nepal_police,Thunderbolt,2021-04-16,Gandaki,Kaski,Machhapuchchhre,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Parsiya, Palhi Nandan Rural Municipality-3",,nepal_police,Fire,2021-04-16,Lumbini,Nawalparasi West,Palhi Nandan,3,1965000,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Baghchoke, Baglung Municipality-2",,nepal_police,Fire,2021-04-16,Gandaki,Baglung,Baglung,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Lammela, Taman Khola Rural Municipality-4",,nepal_police,Fire,2021-04-15,Gandaki,Baglung,Taman Khola,4,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Surke, Myanglung Municipality-6",,nepal_police,Thunderbolt,2021-04-15,Koshi,Terhathum,Myanglung,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Yes,"Thunderbolt at Asine, Chhathar Rural Municipality-6",,nepal_police,Thunderbolt,2021-04-15,Koshi,Terhathum,Chhathar,6,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Wind storm at Patahrishanishchare Municipality-5,,nepal_police,Wind Storm,2021-04-15,Koshi,Morang,Patahrishanishchare,5,135000,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Wind storm at Jugal Rural Municipality-1,,nepal_police,Wind Storm,2021-04-15,Bagmati,Sindhupalchok,Jugal,1,,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Wind storm at Jambadi, Ratuwamai Municipality-7",,nepal_police,Wind Storm,2021-04-15,Koshi,Morang,Ratuwamai,7,45000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Lingeswar, Harinas Rural Municipality-7",,nepal_police,Thunderbolt,2021-04-15,Gandaki,Syangja,Harinas,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Thunderbolt at Amalachaur, Baglung Municipality-12",,nepal_police,Thunderbolt,2021-04-15,Gandaki,Baglung,Baglung,12,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Godar, Ganeshman Charnath Municipality-6",,nepal_police,Forest Fire,2021-04-15,Madhesh,Dhanusa,Ganeshman Charnath,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Simle, Tara Khola Rural Municipality-2",,nepal_police,Thunderbolt,2021-04-15,Gandaki,Baglung,Tara Khola,2,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chhakar, Aaurahi Rural Municipality-6",,nepal_police,Fire,2021-04-15,Madhesh,Dhanusa,Aaurahi,6,565000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sitalbazar, Benighat Rorang Rural Municipality-3",,nepal_police,Fire,2021-04-15,Bagmati,Dhading,Benighat Rorang,3,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Wind storm at Mulpani, Dakshinkali Municipality-1",,nepal_police,Wind Storm,2021-04-15,Bagmati,Kathmandu,Dakshinkali,1,25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Ambegudin, Sirijangha Rural Municipality-2",,nepal_police,Thunderbolt,2021-04-15,Koshi,Taplejung,Sirijangha,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Forest Fire at Raibhir, Diprung Chuichumma Rural Municipality-6",,nepal_police,Forest Fire,2021-04-15,Koshi,Khotang,Diprung Chuichumma,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Mormi, Banganga Municipality-8",,nepal_police,Forest Fire,2021-04-15,Lumbini,Kapilbastu,Banganga,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Wind storm at Ratuwamai Municipality-8,,nepal_police,Wind Storm,2021-04-15,Koshi,Morang,Ratuwamai,8,475000,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Wind storm at Patawari, Rangeli Municipality-9",,nepal_police,Wind Storm,2021-04-15,Koshi,Morang,Rangeli,9,50000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Masankha, Kepilasagadhi Rural Municipality-5",,nepal_police,Fire,2021-04-15,Koshi,Khotang,Kepilasagadhi,5,688000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Nawabazar, Kathmandu Metropolitan City-16",,nepal_police,Fire,2021-04-15,Bagmati,Kathmandu,Kathmandu,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Forest Fire at Dakshinkali Municipality-4,,nepal_police,Forest Fire,2021-04-15,Bagmati,Kathmandu,Dakshinkali,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dhumka, Runtigadi Rural Municipality-8",,nepal_police,Fire,2021-04-15,Lumbini,Rolpa,Runtigadi,8,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Ghaneshnagar, Tillotama Municipality-11",,nepal_police,Fire,2021-04-15,Lumbini,Rupandehi,Tillotama,11,525000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Isma Rural Municipality-6,,nepal_police,Fire,2021-04-15,Lumbini,Gulmi,Isma,6,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Tamata, Tara Khola Rural Municipality-3",,nepal_police,Thunderbolt,2021-04-15,Gandaki,Baglung,Tara Khola,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,Fire at Birgunj Metropolitan City-16,,nepal_police,Fire,2021-04-15,Madhesh,Parsa,Birgunj,16,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Balan Bihul Rural Municipality-1,,nepal_police,Fire,2021-04-15,Madhesh,Saptari,Balan Bihul,1,376000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Nigure, Shadananda Municipality-8",,nepal_police,Thunderbolt,2021-04-15,Koshi,Bhojpur,Shadananda,8,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Aarnaha, Balara Municipality-5",,nepal_police,Fire,2021-04-14,Madhesh,Sarlahi,Balara,5,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mukhiyatole, Sunwal Municipality-2",,nepal_police,Fire,2021-04-14,Lumbini,Nawalparasi West,Sunwal,2,150000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sukhrimpur, Kapilbastu Municipality-3",,nepal_police,Fire,2021-04-14,Lumbini,Kapilbastu,Kapilbastu,3,70000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Dhandbansi, Pokhara Lekhnath Metropolitan City-13",,nepal_police,Forest Fire,2021-04-14,Gandaki,Kaski,Pokhara Lekhnath,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Ramadaiya, Chhireshwornath Municipality-1",,nepal_police,Fire,2021-04-14,Madhesh,Dhanusa,Chhireshwornath,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Kuntadevi, Molung Rural Municipality-1",,nepal_police,Forest Fire,2021-04-14,Koshi,Okhaldhunga,Molung,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhangtar, Sakela Rural Municipality-3",,nepal_police,Fire,2021-04-14,Koshi,Khotang,Sakela,3,200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Tigertop, Pokhara Lekhnath Metropolitan City-26",,nepal_police,Forest Fire,2021-04-14,Gandaki,Kaski,Pokhara Lekhnath,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Bode, Changunarayan Municipality-1",,nepal_police,Forest Fire,2021-04-14,Bagmati,Bhaktapur,Changunarayan,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Taprang, Madi Rural Municipality-6",,nepal_police,Thunderbolt,2021-04-14,Gandaki,Kaski,Madi,6,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Panchase, Pokhara Lekhnath Metropolitan City-23",,nepal_police,Forest Fire,2021-04-14,Gandaki,Kaski,Pokhara Lekhnath,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Kadelshwora, Pokhara Lekhnath Metropolitan City-31",,nepal_police,Forest Fire,2021-04-14,Gandaki,Kaski,Pokhara Lekhnath,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Forest Fire at Myanglung Municipality-2,,nepal_police,Forest Fire,2021-04-14,Koshi,Terhathum,Myanglung,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bir Hospital, Kathmandu Metropolitan City-1",,nepal_police,Fire,2021-04-14,Bagmati,Kathmandu,Kathmandu,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Khesaraha, Sonama Rural Municipality-4",,nepal_police,Fire,2021-04-14,Madhesh,Mahottari,Sonama,4,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Pangchuwa, Kummayak Rural Municipality-2",,nepal_police,Fire,2021-04-14,Koshi,Panchthar,Kummayak,2,1400000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Santoshi Tole , Dhangadhi Submetropolitan City-2",,nepal_police,Fire,2021-04-14,Sudurpashchim,Kailali,Dhangadhi,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kuleswar, Kathmandu Metropolitan City-14",,nepal_police,Fire,2021-04-14,Bagmati,Kathmandu,Kathmandu,14,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Satpataiya, Badhaiyatal Rural Municipality-3",,nepal_police,Fire,2021-04-14,Lumbini,Bardiya,Badhaiyatal,3,60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Taun, Punarbas Municipality-6",,nepal_police,Fire,2021-04-14,Sudurpashchim,Kanchanpur,Punarbas,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Rampurchock, Sunwal Municipality-8",,nepal_police,Fire,2021-04-14,Lumbini,Nawalparasi West,Sunwal,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gurbaniya, Mayadevi Rural Municipality-7",,nepal_police,Fire,2021-04-14,Lumbini,Rupandehi,Mayadevi,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Baaramai, Chaubise Rural Municipality-5",,nepal_police,Fire,2021-04-14,Koshi,Dhankuta,Chaubise,5,900000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Gramthan Rural Municipality-2,,nepal_police,Fire,2021-04-14,Koshi,Morang,Gramthan,2,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Forest Fire at Pokhara Lekhnath Metropolitan City-25,,nepal_police,Forest Fire,2021-04-14,Gandaki,Kaski,Pokhara Lekhnath,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Karkichock, Ratuwamai Municipality-10",,nepal_police,Fire,2021-04-14,Koshi,Morang,Ratuwamai,10,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Gramthan Rural Municipality-7,,nepal_police,Fire,2021-04-14,Koshi,Morang,Gramthan,7,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at B&B Hospital, Lalitpur Metropolitan City-17",,nepal_police,Fire,2021-04-14,Bagmati,Lalitpur,Lalitpur,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Pithakote, Tumbewa Rural Municipality-2",,nepal_police,Fire,2021-04-14,Koshi,Panchthar,Tumbewa,2,500000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Aapgachi, Gauradhaha Municipality-2",,nepal_police,Fire,2021-04-14,Koshi,Jhapa,Gauradhaha,2,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Forest Fire at Pokhara Lekhnath Metropolitan City-22,,nepal_police,Forest Fire,2021-04-14,Gandaki,Kaski,Pokhara Lekhnath,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Dokhu, Phungling Municipality-8",,nepal_police,Forest Fire,2021-04-14,Koshi,Taplejung,Phungling,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Musahartole, Dhanusadham Municipality-5",,nepal_police,Fire,2021-04-14,Madhesh,Dhanusa,Dhanusadham,5,70000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Thumka, Kalinchok Rural Municipality-9",,nepal_police,Fire,2021-04-14,Bagmati,Dolakha,Kalinchok,9,6000000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Myanglung Municipality-1,,nepal_police,Fire,2021-04-14,Koshi,Terhathum,Myanglung,1,100000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Khalokhola, Kalimati Rural Municipality-2",,nepal_police,Fire,2021-04-14,Karnali,Salyan,Kalimati,2,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gogane, Tyamkemaiyung Rural Municipality-7",,nepal_police,Fire,2021-04-13,Koshi,Bhojpur,Tyamkemaiyung,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dipiyoti, Tokha Municipality-10",,nepal_police,Fire,2021-04-13,Bagmati,Kathmandu,Tokha,10,800000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Taltung, Isma Rural Municipality-2",,nepal_police,Thunderbolt,2021-04-13,Lumbini,Gulmi,Isma,2,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Serahwa, Mayadevi Rural Municipality-6",,nepal_police,Fire,2021-04-13,Lumbini,Kapilbastu,Mayadevi,6,2500000,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gulara, Barbardiya Municipality-6",,nepal_police,Fire,2021-04-13,Lumbini,Bardiya,Barbardiya,6,242000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at gulari, Mayadevi Rural Municipality-8",,nepal_police,Fire,2021-04-13,Lumbini,Kapilbastu,Mayadevi,8,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kodahawa, Kapilbastu Municipality-4",,nepal_police,Fire,2021-04-13,Lumbini,Kapilbastu,Kapilbastu,4,470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Turmakhad Rural Municipality-4,,nepal_police,Fire,2021-04-13,Sudurpashchim,Achham,Turmakhad,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Leksurma, Gurbhakot Municipality-11",,nepal_police,Fire,2021-04-13,Karnali,Surkhet,Gurbhakot,11,,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Shivanagar, Belauri Municipality-10",,nepal_police,Fire,2021-04-13,Sudurpashchim,Kanchanpur,Belauri,10,900000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at kartika, Ramprasad Rai Rural Municipality-5",,nepal_police,Fire,2021-04-13,Koshi,Bhojpur,Ramprasad Rai,5,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at bandadevi, Godawari_Kailali Municipality-1",,nepal_police,Fire,2021-04-13,Sudurpashchim,Kailali,Godawari_Kailali,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Balwa Municipality-6,,nepal_police,Fire,2021-04-13,Madhesh,Mahottari,Balwa,6,5200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhatahi, Dakneshwori Municipality-4",,nepal_police,Fire,2021-04-13,Madhesh,Saptari,Dakneshwori,4,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Singala, Patan Municipality-2",,nepal_police,Fire,2021-04-13,Sudurpashchim,Baitadi,Patan,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Ganeshman Charnath Municipality-1,,nepal_police,Fire,2021-04-13,Madhesh,Dhanusa,Ganeshman Charnath,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Darbese, Rangeli Municipality-9",,nepal_police,Fire,2021-04-13,Koshi,Morang,Rangeli,9,15000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Thulung Dudhkoshi Rural Municipality-1,,nepal_police,Fire,2021-04-13,Koshi,Solukhumbu,Thulung Dudhkoshi,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at malta, Khandbari Municipality-3",,nepal_police,Fire,2021-04-13,Koshi,Sankhuwasabha,Khandbari,3,442500,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tatopani, Chandannath Municipality-10",,nepal_police,Fire,2021-04-13,Karnali,Jumla,Chandannath,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at kamagaun, Doramba Rural Municipality-6",,nepal_police,Fire,2021-04-13,Bagmati,Ramechhap,Doramba,6,200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Jyamire, Diktel Rupakot Majhuwagadhi Municipality-9",,nepal_police,Fire,2021-04-13,Koshi,Khotang,Diktel Rupakot Majhuwagadhi,9,1259200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Diktel Rupakot Majhuwagadhi Municipality-1,,nepal_police,Fire,2021-04-13,Koshi,Khotang,Diktel Rupakot Majhuwagadhi,1,5086600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Malate, Chainpur Municipality-11",,nepal_police,Fire,2021-04-13,Koshi,Sankhuwasabha,Chainpur,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chirchiriya, Maulapur Municipality-2",,nepal_police,Fire,2021-04-13,Madhesh,Rautahat,Maulapur,2,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Nepsedung, Kailash Rural Municipality-10",,nepal_police,Fire,2021-04-13,Bagmati,Makwanpur,Kailash,10,550000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mahadevtar, Sunkoshi Rural Municipality-4",,nepal_police,Fire,2021-04-13,Bagmati,Sindhuli,Sunkoshi,4,3900000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
